Year,Group,Window End Date Time,Organization,Window Start Date Time,Closing Code,Type of Submission,FOA?,Nct Id,Governanace,Impact Summary,sred_eligible,Activity,Day Time/MW,Request Owner,Outage Duration,Status,Headline/Description,Closing Type,Prime Element,ITIL Severity,sred_eligible
2020,RHSI and Service Delivery Environment,11/26/2020 6:00:00 AM,Network Management and Ops,11/26/2020 12:00:00 AM,Completed,Lead Time Exception,No,NCT.2011.010914,TAB/CAB,"Customer Impact: Small
Service Impact: None
Network Impact: None",0,Configuration Change,MW,sergei.gudzik,,Closed,"Headline: X202335.01-Prodigy Infra configure PCF in dgw66/67.dupt for 5Gc

Description: This activity is to is to configure PCF in dgw66/67.dupt for 5Gc",No Issues,DGW,P4,0
2020,Wireless Packet Core,2/11/2020 5:00:00 PM,Network Management and Ops,2/11/2020 9:00:00 AM,Completed,Lead Time Exception,No,NCT.2002.000214,,"Customer Impact: Small
Service Impact: None
Network Impact: None",0,M2M Work Order Implementation - NSA,Day Time,rabeeahhannan.alvi,,Closed,"Headline: 1983-113 || create new apn veridapt.io

Description: 1983-113 Customer Kore APN veridapt.io Create new APN for Kore Wireless Phase 25 ",No Issues,EPG,P4,0
2020,Transport Operations,2/26/2020 12:01:00 PM,Network Management and Ops,2/26/2020 10:00:00 AM,Cancelled,,No,NCT.2002.009214,TAB/CAB,"Customer Impact: Small
Service Impact: None
Network Impact: None",0,Port Turn On/Off,MW,cory.hurst,,Closed,"Headline: Transport Testing X173010.02

Description: Transport Testing X173010.02 From Wolfedale to Bloor & Esna Park
MSSGONPRO2D.042 Shelf#1 Slot#26 Port#8  to TOROONLQO35 Shelf#1 Slot#25 Port#8

MSSGONPRO2D.042 Shelf#1 Slot#26  to MRHMONBVO2D.020 Shelf#1 Slot#22 
Require transport ops to turn ports up and down as testing progresses",Draft,SONET,P4,0
2020,IPRAN Operations,6/4/2020 6:00:00 AM,Network Management and Ops,6/4/2020 12:01:00 AM,Completed,Normal,No,NCT.2005.008437,,"Customer Impact: Small
Service Impact: None
Network Impact: Threatened",0,Configuration Preloading Only,MW,ramdane.kebir,,Closed,"Headline: E1433:  Migration with IPRAN Devices replacement

Description: E1433 PWO review and preload

E1433-EP-9620-003-BC1-A
E1433-EP-9620-003-SW1-A",No Issues,A1/S1/CSDx,P4,0
2020,IPRAN Operations,6/11/2020 6:00:00 AM,Network Management and Ops,6/11/2020 12:00:00 AM,Completed,Normal,No,NCT.2006.003901,,"Customer Impact: Small
Service Impact: None
Network Impact: None",0,Configuration Preloading Only,MW,udari.basnayaka,,Closed,"Headline: C5564- PWo review and Pre load

Description: IPRAN will review and preload the following PWO:
C5564-EP-9913-001-1-RE1-A",No Issues,A2/S2,P4,0
2020,Management and Control Networks,2/7/2020 2:00:00 PM,Network Management and Ops,2/7/2020 10:00:00 AM,Completed,Normal,No,NCT.2001.004495,,"Customer Impact: Small
Service Impact: None
Network Impact: None",0,Backup,Day Time,sean.richardson,,Closed,"Headline: STP Backup Routine  (MONTEK/TORTEK/EDWTEK/VANTEK)

Description: ******STP Backup to all 4 STP's********

Approximately 10-15 minutes required per STP to complete backups to Fixed and/or Removable Disk. There will be no threat to service during this time. Requires on-site technician to load USB for backup to removable disk.",No Issues,TEKELEC-STP,P4,0
2020,Wireline Voice Services,9/11/2020 6:00:00 AM,Network Management and Ops,9/11/2020 12:00:00 AM,Completed,Normal,No,NCT.2008.008335,TAB/CAB,"Customer Impact: Small
Service Impact: None
Network Impact: None",0,Configuration Change,MW,a.mazuritskiy,,Closed,"Headline: TOUMGW5/6 &  MOUMGW4 Integration with Pre-prod vIMS

Description: TOUMGW5/6 &  MOUMGW4 Integration n

1) Definitions for H248 links between vSBG/P-CSCFs and 4 BGF instances.
2) Definitions for H248 links between vMTAS and MRFP instances.
3) Execution of TCMs to validate the H248 links.",No Issues,MGW,P4,0
2020,Core Signaling and Distribution,4/24/2020 6:00:00 AM,Network Management and Ops,4/24/2020 2:00:00 AM,Completed,Normal,No,NCT.2004.008269,,"Customer Impact: Small
Service Impact: None
Network Impact: None",0,Channel Map/Demap,MW,irfan.qayyum,,Closed,"Headline: Srvc = Classic & FOA = NO -Demapping unused VOD Frequencies

Description: During this activity VOD services for 4 unused  VOD frequencies will be removed/demapped from ATL DAC channel maps as per attached engineering plan(PNWD Woodstock NB). As part of the Spectrum reclamation project four of the existing Classic VOD frequencies need to be reclaimed in the Rogers Atlantic systems. VOD services for the following frequencies will be removed on DAC600 channel maps(PNWD Woodstock);
381 MHZ
387 MHZ
393 MHZ
399 MHZ",No Issues,EC / DAC,P4,0
2020,IP Core,10/15/2020 5:00:00 PM,Network Management and Ops,10/15/2020 9:00:00 AM,Completed,Normal,No,NCT.2009.010543,,"Customer Impact: Small
Service Impact: None
Network Impact: Degraded",0,CMTS Link Migration,Day Time,sergey.konyshev,,Closed,"Headline: X201064 RCBIN BAU Capacity upgrade DGW01/02-CMTS93.BLOOR

Description: MIGRATE CMTS93.bloor to slot 18 on dgw01/02.bloor",No Issues,DGW,P4,0
2020,IPRAN Operations,4/28/2020 8:00:00 PM,Network Management and Ops,4/28/2020 2:00:00 AM,Completed,Normal,No,NCT.2004.001332,,"Customer Impact: Small
Service Impact: None
Network Impact: None",0,Configuration Preloading Only,MW,nick.lewis,,Closed,"Headline: W2482 LOON RIVER CISCO UPGRADE work

Description: REVIEW ONLY:
Cutover traffic from A1-W2482-01 to S-W2482-01
Decommission A1-W2482-01
(Location Connection to S2-W0688-01, PR32-1,OSPF 0.0.3.2)",No Issues,A2/S2,P4,0
2020,IP Core,11/23/2020 5:00:00 PM,Network Management and Ops,11/23/2020 9:00:00 AM,Cancelled,Lead Time Exception,No,NCT.2011.008691,TAB/CAB,"Customer Impact: Large
Service Impact: None
Network Impact: None",0,Configuration Change,Day Time,edgar.estephan,,Closed,"Headline: X191995 RCBIN Routing Optimization: DGW01/02.MTWD

Description: 2.2 Scope of Work (NCT ? Description)
To reduce the number of prefixes to be advertised to RRs (and to the network) from any PHUB, Engineering has decided to use aggregate routes command on DGWs. This will replace existing configuration where prefixes are statically defined and are distribute into BGP to be advertised out to RRs and to the network. This will reduce the configuration size in DGWs.
Engineering has also defined new Regional communities. These communities will be added in DGWs. Though routing to the internet will still use old communities. New communities will start working once these are configured on IGWs next year. Old communities will be removed from the network (DGWs/CGWs and IGWs) afterwards.
This MOP will take care of site ORLV. Following nodes will be worked on:
DGW01/02.MTWD",Re-Plan,DGW,P3,0
2020,OSS Mediation,2/20/2020 6:00:00 AM,"Planning, Development and Core Eng",2/20/2020 12:00:00 AM,Stand Down,Normal,No,NCT.2002.001803,,"Customer Impact: Small
Service Impact: None
Network Impact: None",0,Routine Configuration Change,MW,nathaniel.ticar,,Closed,"Headline: Configure Active Directory in EDA-Bridge

Description: Configure Active Directory in EDA-Bridge for authenticating user OS logins.

No impact to provisioning as this EDA-Bridge is currently undergoing upgrade and not carrying any live traffic.",Unsafe to Proceed,IUM,P4,0
2020,IPRAN Operations,1/24/2020 6:00:00 AM,Network Management and Ops,1/24/2020 12:00:00 AM,Completed,Normal,No,NCT.2001.002804,,"Customer Impact: Small
Service Impact: None
Network Impact: None",0,Configuration Preloading Only,MW,sonia.furtado,,Closed,"Headline: C3920 - PWO review & Configuration Loading

Description: C3920-EP-9976-720-1-CUT-A
PWO review & Configuration Loading",No Issues,A1/S1/CSDx,P4,0
2020,IPRAN Operations,6/7/2020 12:00:00 AM,Network Management and Ops,6/6/2020 12:00:00 PM,Cancelled,Normal,No,NCT.2006.001573,,"Customer Impact: Small
Service Impact: None
Network Impact: Threatened",0,Open Port for Commissioning E/Node B Only,MW,gurpreet.singh18,,Closed,"Headline: Port Opening- BB Uplift Project BC

Description: IPRAN Team will open Cisco Ports for Ericsson Base band Integration 


W1435 BIG WHITE RELOCATE

Non -Service affecting


TWO PWOs

https://rcirogers.sharepoint.com/sites/EqptEng-Docs/EwoDistribution/Current/7514-163//W0000-EP-7514-163-E21-A/W0000-EP-7514-163-E21-A.pdf


https://rcirogers.sharepoint.com/sites/EqptEng-Docs/EwoDistribution/Current/0913-101/W0000-EP-0913-101-N17-A/W0000-EP-0913-101-N17-A.pdf",No Longer Needed,A1/S1/CSDx,P4,0
2020,RHSI and Service Delivery Environment,6/22/2020 11:00:00 PM,Network Management and Ops,6/22/2020 2:28:41 PM,Completed,Normal,No,NCT.2006.010098,,"Customer Impact: Small
Service Impact: None
Network Impact: None",0,Add/Update/Remove Domain,Day Time,sergei.gudzik,,Closed,"Headline: DNS Requests Ticket #167855

Description: ***********Add/Update/Remove DNS Records************",No Issues,DNS,P4,0
2020,IPRAN Operations,5/23/2020 8:00:00 AM,Network Management and Ops,5/23/2020 2:01:00 AM,Completed,Normal,No,NCT.2005.007946,,"Customer Impact: Small
Service Impact: None
Network Impact: None",0,Configuration Preloading Only,MW,gus.roppo,,Closed,"Headline: W0589 Review only.

Description: Review Only
Commission 1GigE link between W0589 and W2616 using Point to Multipoint SHAW Transport Configuration.
Cut-over IP traffic from W0589<MLTN>W0014<MLTN>W2616 to W0589<via SHAW>W2616.
Service Affecting: YES
(ORACLE: #160580)
https://rcirogers.sharepoint.com/sites/EqptEng-Docs/EwoDistribution/Forms/AllItems.aspx?viewid=725f0e78%2De7d5%2D4b8b%2Db436%2D93cfa23bcac1&id=%2Fsites%2FEqptEng%2DDocs%2FEwoDistribution%2FCurrent%2F8920%2D001%2FW0589%2DEP%2D8920%2D001%2DL21%2DA%2Epdf&parent=%2Fsites%2FEqptEng%2DDocs%2FEwoDistribution%2FCurrent%2F8920%2D001",No Issues,A1/S1/CSDx,P4,0
2020,OSS Mediation,1/16/2020 6:00:00 AM,"Planning, Development and Core Eng",1/16/2020 12:00:00 AM,Completed,Lead Time Exception,No,NCT.2001.004949,TAB/CAB,"Customer Impact: Small
Service Impact: None
Network Impact: None",0,License Update,MW,benoit.delorme,,Closed,"Headline: IPDR Sorter Servers - Add new license

Description: Update IPDR Sorter licenses. New licenses were received and Sorter servers must be updated to reflect the new licenses. 

The new licenses will support additional CMTSs part of on going CCAP Capacity Augmentation.",No Issues,IPDR Sorter,P4,0
2020,IP and Network Configuration Mgmt,12/3/2020 4:00:00 PM,Network Management and Ops,12/3/2020 8:00:00 AM,Completed with Problems,Normal,No,NCT.2011.009186,,"Customer Impact: Small
Service Impact: None
Network Impact: None",0,New Construction,Day Time,karl.kazan,,Closed,"Headline: New Construction for Planned Return Segment ==> 234268

Description: 

Current Information:





Planned Information



Planned,234268,,,,,PT07

Planned,234268,,Upstream 9/9,,cmts90.dupt,PT07

Planned,234268,,Qam 4/4,,cmts90.dupt,PT07",Status Unknown,CMTS,P4,0
2020,IP Core,9/28/2020 6:00:00 AM,Network Management and Ops,9/28/2020 12:00:00 AM,Completed,Lead Time Exception,No,NCT.2009.009467,TAB/CAB,"Customer Impact: Small
Service Impact: None
Network Impact: None",0,Configuration Change,MW,josh.deluca,,Closed,"Headline: Change interface to p2p interfaces between irr01 & cgw01.wlfdle

Description: 2.2 Scope of Work (NCT ? Description)

a. Change bundle interface to following p2p 

 The objective of this activity is to change the interfaces in port-channel 1 in to p2p interfaces between irr01.wlfdle and cgw01.wlfdle",No Issues,Route Reflector,P4,0
2020,Transport Operations,12/11/2020 6:00:00 AM,Network Management and Ops,12/11/2020 12:00:00 AM,Cancelled,,No,NCT.2101.007276,TAB/CAB,"Customer Impact: Small
Service Impact: None
Network Impact: None",0,Node Upgrade,MW,luke.scipior,,Closed,"Headline: X183424 TRANSPORT-DCN RE-DESIGN AND OSPF SPLIT

Description: To perform DBRS gateway implementation and OSPF Area split of the West+Prairie CPL network.
**non-traffic affecting**
BACK UP NCT",Expired,DWDM,P4,0
2020,RHSI and Service Delivery Environment,1/18/2020 8:00:00 PM,Network Management and Ops,1/18/2020 8:00:00 AM,Completed,Normal,No,NCT.2001.007111,,"Customer Impact: Small
Service Impact: None
Network Impact: None",0,New Device Activation,Day Time,sergei.gudzik,,Closed,"Headline: Spine and Leaf Baseline configuration for LFA001A.FLFRD PO02

Description: Common Access Connectivity Fabric (Service/Access Leaf) Activation. The wok will be conducted on one element per NCT:
LFS01A.FLFRD
LFS02A.FLFRD
LFS03A.FLFRD
LFA001A.FLFRD
LFA002A.FLFRD
LFA003A.FLFRD
LFA004A.FLFRD
LFA005A.FLFRD
LFA006A.FLFRD
LFA007A.FLFRD
LFA008A.FLFRD",No Issues,Leaf,P4,0
2020,RHSI and Service Delivery Environment,11/3/2020 6:00:00 PM,Network Management and Ops,11/3/2020 1:30:00 PM,Completed,Normal,No,NCT.2011.001023,,"Customer Impact: Small
Service Impact: None
Network Impact: None",0,Routine Configuration Change,Day Time,trisha.persad,,Closed,"Headline: eWO # NATIONAL-FCR-IPCORE-065-A site: NATIONAL -  ProjectName: I

Description: This FCR will enable RCATS Probe monitoring for Smoke project. Mesh between CSDE, DSDE, DGW1/2",No Issues,Firewall,P4,0
2020,IP Core,4/14/2020 5:00:00 PM,Network Management and Ops,4/14/2020 2:00:00 PM,Completed,Lead Time Exception,No,NCT.2004.005304,,"Customer Impact: Small
Service Impact: None
Network Impact: None",0,Peering Change,Day Time,edgar.estephan,,Closed,"Headline: X200018-Peering-Turn-UP-PCCW-IGW01.CHCRMK

Description: The objective of this activity is to turn up 2x10G with PCCW on IGW01.CHCRMK by adding 2 new 10G link in the new bundle and then bringing UP IPv4 and IPv6 BGP sessions with them. Later decommission old 1*10G link and add the same in the new bundle.",No Issues,IGW,P4,0
2020,OSS Mediation,9/24/2020 6:00:00 AM,"Planning, Development and Core Eng",9/24/2020 12:00:00 AM,Cancelled,Normal,No,NCT.2009.005718,TAB/CAB,"Customer Impact: Small
Service Impact: None
Network Impact: None",0,Hardware Replacement,MW,nathaniel.ticar,,Closed,"Headline: Replace IUM TO5 Virtual Connect Module Bay 1

Description: This is to replace the defective IUM TO5 Virtual Connect Module Bay 1 (standby module).

This should not impact the IUM processing.",Expired,IUM,P4,0
2020,IPRAN Operations,10/2/2020 6:00:00 AM,Network Management and Ops,10/2/2020 12:00:00 AM,Completed,Normal,No,NCT.2009.006050,,"Customer Impact: Large
Service Impact: Outage
Network Impact: Outage",0,Commissioning - Existing Transmission,MW,hussein.kadib,180.0,Closed,"Headline: C2303-EP-0501-571-1-CUT-C-Cisco cut over

Description: C2303-EP-0501-571-1-CUT-C
Cisco cut over",No Issues,A1/S1/CSDx,P2,0
2020,Embedded Services,11/23/2020 6:00:00 AM,Network Management and Ops,11/23/2020 2:00:00 AM,Completed,Normal,No,NCT.2010.010606,,"Customer Impact: Small
Service Impact: None
Network Impact: None",0,Staging QPSK,MW,george.skenteridis,,Closed,"Headline: Service = Classical & FOA=No - Staging QPSK Scripting - EC04

Description: Staging QPSK Scripting - EC04

EC4:        PT001HTD101 QPSK (staging) 7.252.49.66 73.75 PT001HTD DAVIC

These QPSK not in production, these are only for Warehouse, and only non-provionsed STBs are connected with  these QPSK, no outage. 

These STB are not in product. Which are connected on these QPSK in warehouse.",No Issues,QPSK,P4,0
2020,Wireless Packet Core,2/18/2020 6:00:00 AM,Network Management and Ops,2/18/2020 12:00:00 AM,Stand Down,Normal,No,NCT.1911.006847,TAB/CAB,"Customer Impact: Extensive
Service Impact: Degraded
Network Impact: Degraded",0,Traffic Migration,MW,robert.dejong,1.0,Closed,"Headline: 8960-428 - TOiDNS : Cutover  alternate

Description: Activity is to move traffic on newly commissioned TO5iDNS02 from existing production TO5iDNS01 and perform traffic based ATP.",Unsafe to Proceed,DNS,P2,0
2020,Wireless Access Ops,6/3/2020 6:00:00 AM,Network Management and Ops,6/3/2020 12:00:00 AM,Completed,Corrective,No,NCT.2005.012411,,"Customer Impact: Small
Service Impact: None
Network Impact: Threatened",0,Hardware Troubleshooting,MW,mohammed.almuzaini,,Closed,"Headline: TORBSC8 -Group Switch Fault XM & SNT

Description: Distributed Group Switch XM Unit Repair needs to be applied at TORBSC8 to fix both units (XM-B-0-3) & (XM-B-0-4) to gain back GS redundancy 
Both units are controlling several type of BSC devices 
RTAGWS-0&&-3 & RTTGS-28&&-31 & ETM3-7 ( 21 T1s of RBLT3& 63 T1 of RALT3)

RP = 419       RPI1A   0  XM-7 is controlling XM-B-0-3
RPBUSBRANCH  MAGNO  PRODUCTNAME  SLOTNO  RESULT
13           0      XDB          24      EXECUTED

PRODUCTNO               SERIALNO       REV
ROJ 208 304/1           TF12059428     R3E

RP = 504       RPI2A   0  XM-9 is controlling XM-B-0-4
RPBUSBRANCH  MAGNO  PRODUCTNAME  SLOTNO  RESULT
14           0      XDB-2        24      EXECUTED

PRODUCTNO               SERIALNO       REV
ROJ 208 304/2           TD3A402048     R1E


<ntcop:sntp=XM-0-4-18&&-21;
<ntcop:sntp=XM-0-3-2&&-4&-13&&-15;


Alos need to fix faulty SNT=RTTGS-17 as it pass the test but some devices goes ABL by swapping it's board with another working one",No Issues,BSC,P4,0
2020,Management and Control Networks,11/13/2020 9:00:00 PM,Network Management and Ops,11/13/2020 4:00:00 PM,Cancelled,Normal,No,NCT.2011.006330,,"Customer Impact: Small
Service Impact: None
Network Impact: None",0,Port Activation,Day Time,sophie.ke,,Closed,"Headline: RCMIN & RCSIN IP port configuration

Description: NPT000000131230

",Expired,ASW,P4,0
2020,IMS Services,5/21/2020 6:00:00 AM,Network Management and Ops,5/21/2020 12:00:00 AM,Completed,Lead Time Exception,No,NCT.2005.006609,,"Customer Impact: Small
Service Impact: None
Network Impact: None",0,Pre-Production Change,MW,anamul.kabir,,Closed,"Headline: 9984-500-ML02SAPC00-ENM integration

Description: This Method of Procedure (MOP) describes the necessary integrations step to integrate SAPC nodes to ENM 19.07",No Issues,SAPC,P4,0
2020,Embedded Services,2/20/2020 5:00:00 PM,Network Management and Ops,2/20/2020 10:20:00 AM,Stand Down,Normal,No,NCT.2002.004890,TAB/CAB,"Customer Impact: Small
Service Impact: None
Network Impact: None",0,Configuration Change,Day Time,trisha.persad,,Closed,"Headline: X192100 TSP TAP tsppts06/07/08.cmstk - Day 2

Description: To connect and troubleshoot PTS-TAP links for the TSP Wireline Deployment project.

cmts76.cmstk XGIGE 6/2 tsppts06.cmstk 1-1
dgw01.cmstk Te0/8/0/1/3  tsppts06.cmstk 1-2
cmts76.cmstk XGIGE 6/3 tsppts06.cmstk 1-3
dgw01.cmstk Te0/8/0/1/4 tsppts06.cmstk 1-4
cmts76.cmstk XGIGE 7/2 tsppts06.cmstk 1-5
dgw02.cmstk Te0/8/0/1/4 tsppts06.cmstk 1-6
cmts76.cmstk XGIGE 7/3 tsppts06.cmstk 1-7
dgw02.cmstk Te0/8/0/1/5 tsppts06.cmstk 1-8
cmts77.cmstk XGIGE 6/2 tsppts06.cmstk 2-1/1
dgw01.cmstk Te0/8/0/1/5  tsppts06.cmstk 2-1/2
?
cmts91.cmstk XGIGE 6/1 tsppts08.cmstk 1-7
dgw01.cmstk Te0/8/0/3/8 tsppts08.cmstk 1-8
cmts91.cmstk XGIGE 6/2 tsppts08.cmstk 2-1/1
dgw01.cmstk Te0/8/0/3/9 tsppts08.cmstk 2-1/2
cmts91.cmstk XGIGE 7/0 tsppts08.cmstk 2-1/3
dgw02.cmstk Te0/8/0/3/7 tsppts08.cmstk 2-1/4
cmts91.cmstk XGIGE 7/1 tsppts08.cmstk 2-5/1
dgw02.cmstk Te0/8/0/3/8 tsppts08.cmstk 2-5/2
cmts91.cmstk XGIGE 7/2 tsppts08.cmstk 2-5/3
dgw02.cmstk Te0/8/0/3/9 tsppts08.cmstk 2-5/4",Unsafe to Proceed,Sandvine-TSP Wireline,P4,0
2020,RHSI and Service Delivery Environment,2/11/2020 6:00:00 AM,Network Management and Ops,2/11/2020 12:00:00 AM,Completed with Problems,Corrective,No,NCT.2002.000713,,"Customer Impact: Small
Service Impact: None
Network Impact: None",0,Hardware Replacement - NSA,MW,sergei.gudzik,,Closed,"Headline: RE0 cards replacement on TO5NAT60 IMT.2001.006156 C1505A

Description: RE0 cards replacement on TO5NAT60 - IMT.2001.006156. Raymond will be onsite for card replacement.",HW Issue - Workaround,Firewall,P4,0
2020,IP Core,6/18/2020 6:00:00 AM,Network Management and Ops,6/18/2020 12:00:00 AM,Completed,Normal,No,NCT.2004.012922,TAB/CAB,"Customer Impact: Small
Service Impact: None
Network Impact: None",0,Capacity Upgrade,MW,edgar.estephan,,Closed,"Headline: X191696-Central Core Capacity Upgrade CAP23 MTNK - YM(Bundling)

Description: The objective of this Engineering Plan is to turning up the links on existing bundle-ether9404
? CGW01.MTNK Hu0/17/0/0 - Hu0/11/0/0 CGW01.YM 
? CGW01.MTNK Hu0/17/0/1 - Hu0/11/0/1 CGW01.YM 
? CGW01.MTNK Hu0/17/0/2 - Hu0/11/0/2 CGW01.YM 
? CGW01.MTNK Hu0/17/0/3 - Hu0/11/0/3 CGW01.YM 
? CGW01.MTNK Hu0/17/0/4 - Hu0/11/0/4 CGW01.YM ",No Issues,CGW,P4,0
2020,IP Core,10/8/2020 6:00:00 AM,Network Management and Ops,10/8/2020 2:00:00 AM,Completed,Corrective,No,NCT.2010.002670,TAB/CAB,"Customer Impact: Small
Service Impact: None
Network Impact: None",0,Link Migration,MW,ramesh.mani,,Closed,"Headline: Adding link to the  bundle  CGW01.qcmtl  and IGW01.ny8th

Description: add one Physical 100G interface back to  the bundle  5  between CGW01.QCMTL HundredGigE0/5/0/10 and IGW01.NY8TH et-1/1/0",No Issues,IGW,P4,0
2020,IP and Network Configuration Mgmt,12/5/2020 4:00:00 PM,Network Management and Ops,12/5/2020 8:00:00 AM,Completed with Problems,Normal,No,NCT.2012.001486,,"Customer Impact: Small
Service Impact: None
Network Impact: None",0,New Construction,Day Time,james.robertson1,,Closed,"Headline: New Construction for Planned Return Segment ==> 245015

Description: 

Current Information:





Planned Information



Planned,245015,,,,,PL01

Planned,245015,,Upstream 12/8,,cmts96.lndn,PL01

Planned,245015,,Qam 2/4,,cmts96.lndn,PL01",Status Unknown,CMTS,P4,0
2020,Network Systems and Security,12/9/2020 6:00:00 PM,"Planning, Development and Core Eng",12/9/2020 9:00:00 AM,Completed,Normal,No,NCT.2012.002488,,"Customer Impact: Small
Service Impact: None
Network Impact: None",0,Commissioning,Day Time,sadeque.ghaznavi,,Closed,"Headline: Rogers XL ENIQ3 - BIS OCS and NetAn Installation

Description: New commissioning - Install windows application in ENIQ3 - 
 BIS OCS and NetAn windows server installation.
and perform FW upgrade on HPE servers if needed.",No Issues,LTE ENIQ,P4,0
2020,RHSI and Service Delivery Environment,7/10/2020 6:00:00 AM,Network Management and Ops,7/10/2020 12:00:00 AM,Completed,Normal,No,NCT.2006.011191,TAB/CAB,"Customer Impact: Small
Service Impact: None
Network Impact: None",0,Capacity Upgrade,MW,sergei.gudzik,,Closed,"Headline: X201006.27 dSDE Card Installation - MPC7 - dgw70/71.flfrd PO02

Description: X201006.27 2020 dSDE Card Installation - MPC7 - Capacity Upgrade",No Issues,DGW,P4,0
2020,IPRAN Operations,3/4/2020 5:00:00 PM,Network Management and Ops,3/4/2020 9:00:00 AM,Completed,Normal,No,NCT.2003.000425,,"Customer Impact: Small
Service Impact: None
Network Impact: None",0,Open Port for Commissioning E/Node B Only,Day Time,udari.basnayaka,,Closed,"Headline: C6328 - install the A900-IMA2Z= card on Cisco

Description: Site tech Daniel will install the card on the Cisco. IPRAN will check the installation",No Issues,A2/S2,P4,0
2020,RHSI and Service Delivery Environment,2/14/2020 6:00:00 PM,Network Management and Ops,2/14/2020 9:47:42 AM,Completed,Normal,No,NCT.2002.004701,,"Customer Impact: Small
Service Impact: None
Network Impact: None",0,Add/Update/Remove Domain,Day Time,sergei.gudzik,,Closed,"Headline: DNS Requests Ticket #108799

Description: ***********Add/Update/Remove DNS Records************",No Issues,DNS,P4,0
2020,Messaging and Enhanced Services,6/18/2020 6:00:00 AM,Network Management and Ops,6/18/2020 12:00:00 AM,Completed,Corrective,No,NCT.2006.006714,TAB/CAB,"Customer Impact: Small
Service Impact: None
Network Impact: None",0,Configuration Change,MW,jeselene.delacruz,,Closed,"Headline: CRVMAS Patches

Description: This activity is for updating Configs on the CRVMAS. This activity is to resolve issue on UMR memory utilization, timeout issue and binary fix.
For June 17th, CRVMAS TO5 is the only work, We will let the patches / fixes soak",No Issues,Voicemail,P4,0
2020,IP Core,10/26/2020 6:00:00 AM,Network Management and Ops,10/26/2020 12:00:00 AM,Completed,Normal,No,NCT.2010.004064,TAB/CAB,"Customer Impact: Small
Service Impact: None
Network Impact: None",0,Configuration Change,MW,shaun.laverty,,Closed,"Headline: X201006.20 SDE Capacity DGW01-02.GRNSBR_ASR9K

Description: 2.1 Scope of Work (NCT ? Description)
This emop will cover section to shift traffic between dgw01/02.GRNSBR_asr9k and dgw70/71.GRNSBR.",No Issues,DGW,P4,0
2020,Core VOD Services,11/19/2020 3:00:00 PM,Network Management and Ops,11/19/2020 10:00:00 AM,Completed,Normal,No,NCT.2011.004622,,"Customer Impact: Small
Service Impact: None
Network Impact: None",0,Service Provisioning Changes,Day Time,wing.li,,Closed,"Headline: Service = Classical & FOA =No Splunk agent installation

Description: The purpose of this activity is to install Splunk agent  on Atlantic servers",No Issues,M3 Connection Managers,P4,0
2020,Network Systems and Security,11/2/2020 8:00:00 PM,"Planning, Development and Core Eng",11/2/2020 5:00:00 AM,Completed with Problems,Lead Time Exception,No,NCT.2010.012109,TAB/CAB,"Customer Impact: Small
Service Impact: None
Network Impact: None",0,Hardware Troubleshooting-Critical,MW,victorreynaldo.sosa,,Closed,"Headline: Secure Gate ? Unracking and Racking of Netscaler SDX #2

Description: This is to build Secure Gate Geo-Redundancy at TO3. This is not service impacting activity. No user traffic going to MDC/TO3 for Secure Gate.",No Call,Secure Gate - Netscaler,P4,0
2020,Data Metering and Prepaid Services,8/12/2020 5:00:00 PM,Network Management and Ops,8/12/2020 9:00:00 AM,Completed,Corrective,No,NCT.2008.003031,,"Customer Impact: Small
Service Impact: None
Network Impact: None",0,Routine Configuration Changes,Day Time,jennifer.timbang,,Closed,"Headline: CMS Process Exception: Query SPMBanClassMap

Description: The purpose of this NCT is to fix the exception in CMS process when we send WSMS to a deactivated CTN. The CMS configuration was updated to gracefully handle the case when CTN is not found in LDAP.  

No impact in production when we deploy during day time.",No Issues,IUM,P4,0
2020,RHSI and Service Delivery Environment,4/1/2020 6:00:00 PM,Network Management and Ops,4/1/2020 11:50:45 AM,Completed,Normal,No,NCT.2004.000279,,"Customer Impact: Small
Service Impact: None
Network Impact: None",0,Add/Update/Remove Domain,Day Time,sergei.gudzik,,Closed,"Headline: DNS Requests Ticket #698687

Description: ***********Add/Update/Remove DNS Records************",No Issues,DNS,P4,0
2020,Wireless Access Ops,10/9/2020 4:30:00 PM,Network Management and Ops,10/9/2020 9:30:00 AM,Completed,Normal,No,NCT.2010.003345,,"Customer Impact: Small
Service Impact: None
Network Impact: None",0,RAN - NSA,Day Time,eric.zhu,,Closed,"Headline: LRAN-DPL-F1O1; Aggressive Load Balance on Low Band

Description: Deploy Aggressive Load Balance on Low Band on all Rogers eNBs except MOCN, Motivation is to move legacy UE from low band to high band to increase User speeds, this change will not impact any Service,",No Issues,RBS,P4,0
2020,Management and Control Networks,6/30/2020 6:00:00 AM,Network Management and Ops,6/30/2020 12:00:00 AM,Completed,Normal,No,NCT.2006.012638,,"Customer Impact: Small
Service Impact: None
Network Impact: None",0,Bandwidth Upgrade,MW,muhammad.hasan,,Closed,"Headline: X200644.04_Sunwire Bandwidth Upgrade 1X3000Mb

Description: X200644.04_Sunwire Bandwidth Upgrade 1X3000Mb",No Issues,TPIA Interconnect Router,P4,0
